ID_Produk_Sintetis,Nama Produk,Kategori Produk,Harga Produk,Review,Family_Template,kategori_grouped,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,tebal_micron,jumlah_pcs,jumlah_lembar,jumlah_roll,jumlah_set,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,is_roll,jumlah_dimensi_x,panjang_nama,jumlah_token,Review_Bin_Saran,Split_Saran,Nama_Produk_Normalized
SYN-5000-02193,Lakban Non Brand Merah 45 mm x 65 yard,Perekat,8200,2.5,lakban,Perekat,lakban,non brand,merah,lainnya,lainnya,9.012011377036412,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,0,1,38,9,2.5-3,test,lakban non brand merah 45 mm x 65 yard
SYN-5000-02194,Tali Rafia Biru 20kg,Pengikat,330000,3.5,tali_rafia,Pengikat,lainnya,lainnya,biru,lainnya,lainnya,12.706850963741102,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,4,3.5-4,train,tali rafia biru 20kg
SYN-5000-02195,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,11000,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.305741456739435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-5000-02196,Bubble Wrap Sanpack Bening 3.0kg 125 cm x 25 meter,Pelindung Kemasan,95000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,bening,lainnya,lainnya,11.461642696843066,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,0,1,50,10,3.5-4,train,bubble wrap sanpack bening 3.0kg 125 cm x 25 meter
SYN-5000-02197,Plastik PE 80 cm x 120 cm,Peralatan Industri,31000,3.5,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,10.34177474101152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25,7,3.5-4,train,plastik pe 80 cm x 120 cm
SYN-5000-02198,Kardus Packing 65 cm x 35 cm x 30 cm CFlute,Kardus Kemasan,2900,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,7.972810784121404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,35.0,30.0,11.130947364954519,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,3.5-4,test,kardus packing 65 cm x 35 cm x 30 cm cflute
SYN-5000-02199,Karung Bagor Lembaran 110 cm x 30 meter,Perlengkapan Pengemasan,45000,3.0,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.714439990727769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,0,0,0,0,0,1,39,8,2.5-3,train,karung bagor lembaran 110 cm x 30 meter
SYN-5000-02200,Lakban Hiro Bening 48 mm x 50 yard,Perekat,5400,4.0,lakban,Perekat,lakban,hiro,bening,lainnya,lainnya,8.594339400592892,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,34,8,3.5-4,train,lakban hiro bening 48 mm x 50 yard
SYN-5000-02201,Lakban Yatta Bening 48 mm x 50 yard,Perekat,4100,3.5,lakban,Perekat,lakban,yatta,bening,lainnya,lainnya,8.31898612539206,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,35,8,3.5-4,train,lakban yatta bening 48 mm x 50 yard
SYN-5000-02202,Plastik HD 40 cm x 60 cm,Peralatan Industri,8500,2.5,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,9.04793908261736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik hd 40 cm x 60 cm
SYN-5000-02203,Kantong Plastik Laundry PP 60 cm x 90 cm,Perlengkapan Rumah,19000,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.852246888342531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,validation,kantong plastik laundry pp 60 cm x 90 cm
SYN-5000-02204,Bubble Wrap Global Bening 2.7kg 30 cm x 25 meter,Pelindung Kemasan,71500,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,global,bening,lainnya,lainnya,11.177466714598282,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,test,bubble wrap global bening 2.7kg 30 cm x 25 meter
SYN-5000-02205,Tape Cutter Deli,Alat Pengemasan,20500,3.0,tools,Alat Pengemasan,cutter,deli,lainnya,lainnya,lainnya,9.928228944424575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,3,2.5-3,train,tape cutter deli
SYN-5000-02206,Isi Staples Kecil Joyko,Alat Pengemasan,16500,3.5,tools,Alat Pengemasan,staples,joyko,lainnya,lainnya,lainnya,9.711176264112805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,4,3.5-4,train,isi staples kecil joyko
SYN-5000-02207,Plastik Kresek Hitam 25 cm x 50 cm,Perlengkapan Rumah,4400,2.0,trash_bag,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,8.38958706681109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,34,8,1-2,train,plastik kresek hitam 25 cm x 50 cm
SYN-5000-02208,Cutter Besar Alligator AL-77,Alat Pengemasan,13500,3.0,tools,Alat Pengemasan,cutter,lainnya,lainnya,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28,4,2.5-3,test,cutter besar alligator al-77
SYN-5000-02209,Plastik PE 35 cm x 55 cm,Peralatan Industri,4500,3.0,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,8.412054873292933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik pe 35 cm x 55 cm
SYN-5000-02210,Bubble Wrap Sanpack Bening 2.7kg 30 cm x 100 meter,Pelindung Kemasan,84500,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,bening,lainnya,lainnya,11.344518647594766,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,0,1,50,10,3.5-4,validation,bubble wrap sanpack bening 2.7kg 30 cm x 100 meter
SYN-5000-02211,Lakban Unboxing Biru Sanpack 48 mm x 75 yard,Perekat,8400,3.0,lakban,Perekat,lakban,sanpack,biru,lainnya,lainnya,9.036106025364846,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,0,0,0,0,0,1,44,9,2.5-3,train,lakban unboxing biru sanpack 48 mm x 75 yard
SYN-5000-02212,Bubble Wrap Global Bening 2.2kg 30 cm x 50 meter,Pelindung Kemasan,75000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,global,bening,lainnya,lainnya,11.225256725762893,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,validation,bubble wrap global bening 2.2kg 30 cm x 50 meter
SYN-5000-02213,Double Tape Foam Non Brand 48 mm x 5 meter,Perekat,33000,3.0,double_tape,Perekat,pe foam,non brand,lainnya,foam,lainnya,10.404293143019792,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,42,10,2.5-3,train,double tape foam non brand 48 mm x 5 meter
SYN-5000-02214,Kardus Singleface 160 cm x 20kg,Kardus Kemasan,125000,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.736077016252437,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,2.5-3,validation,kardus singleface 160 cm x 20kg
SYN-5000-02215,Bubble Wrap GMP Bening 2.2kg 30 cm x 50 meter,Pelindung Kemasan,63500,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,11.05881093278828,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,0,1,45,10,3.5-4,train,bubble wrap gmp bening 2.2kg 30 cm x 50 meter
SYN-5000-02216,Lakban Joyko Biru 48 mm x 70 yard,Perekat,10500,2.0,lakban,Perekat,lakban,joyko,biru,lainnya,lainnya,9.259225769705994,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,70.0,0,0,0,0,0,1,33,8,1-2,train,lakban joyko biru 48 mm x 70 yard
SYN-5000-02217,Lakban SmilePack Merah 48 mm x 120 yard,Perekat,11000,3.5,lakban,Perekat,lakban,smilepack,merah,lainnya,lainnya,9.305741456739435,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,0,1,39,8,3.5-4,test,lakban smilepack merah 48 mm x 120 yard
SYN-5000-02218,Kardus Packing 30 cm x 20 cm x 30 cm Kraft,Kardus Kemasan,4600,2.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,kraft,lainnya,8.434028950155469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,20.0,30.0,9.798182590890704,0.0,0.0,0.0,0.0,0,0,0,1,0,2,42,11,2.5-3,validation,kardus packing 30 cm x 20 cm x 30 cm kraft
SYN-5000-02219,Wrapping Hitam 30 cm x 175 meter,Kemasan Fleksibel,31500,2.5,wrapping,Kemasan Fleksibel,wrapping,lainnya,hitam,lainnya,lainnya,10.357774570341576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,175.0,0.0,0.0,0,0,0,0,0,1,32,7,2.5-3,test,wrapping hitam 30 cm x 175 meter
SYN-5000-02220,Tali Rafia Hitam 1kg,Pengikat,16500,3.0,tali_rafia,Pengikat,lainnya,lainnya,hitam,lainnya,lainnya,9.711176264112805,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,4,2.5-3,test,tali rafia hitam 1kg
SYN-5000-02221,Bubble Wrap GMP Bening 2.4kg 60 cm x 25 meter,Pelindung Kemasan,68000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,11.127277689932466,0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0,0,0,0,0,1,45,10,3.5-4,train,bubble wrap gmp bening 2.4kg 60 cm x 25 meter
SYN-5000-02222,Lakban Hiro Biru 45 mm x 85 yard,Perekat,10500,3.5,lakban,Perekat,lakban,hiro,biru,lainnya,lainnya,9.259225769705994,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,0,1,32,8,3.5-4,train,lakban hiro biru 45 mm x 85 yard
SYN-5000-02223,Lakban Joyko Biru 48 mm x 50 yard,Perekat,5200,3.0,lakban,Perekat,lakban,joyko,biru,lainnya,lainnya,8.556606193773073,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,33,8,2.5-3,train,lakban joyko biru 48 mm x 50 yard
SYN-5000-02224,Lakban Sanpack Merah 45 mm x 80 yard,Perekat,8800,4.0,lakban,Perekat,lakban,sanpack,merah,lainnya,lainnya,9.082620630373812,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,0,1,36,8,3.5-4,train,lakban sanpack merah 45 mm x 80 yard
SYN-5000-02225,Kantong Plastik Laundry PP 35 cm x 55 cm,Perlengkapan Rumah,8300,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.024131268455035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 35 cm x 55 cm
SYN-5000-02226,Bubble Wrap GMP Hitam 2.2kg 125 cm x 50 meter,Pelindung Kemasan,76000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.23850177707664,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,45,10,3.5-4,validation,bubble wrap gmp hitam 2.2kg 125 cm x 50 meter
SYN-5000-02227,Kardus Packing 30 cm x 20 cm x 30 cm CFlute,Kardus Kemasan,2900,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,7.972810784121404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,20.0,30.0,9.798182590890704,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,2.5-3,train,kardus packing 30 cm x 20 cm x 30 cm cflute
SYN-5000-02228,Kantong Plastik Sampah 50 cm x 75 cm,Perlengkapan Rumah,9600,3.5,trash_bag,Perlengkapan Rumah,plastik,lainnya,lainnya,lainnya,lainnya,9.169622538697624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,36,8,3.5-4,train,kantong plastik sampah 50 cm x 75 cm
SYN-5000-02229,Kardus Packing 55 cm x 35 cm x 30 cm BFlute,Kardus Kemasan,2800,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,7.937731775260109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,35.0,30.0,10.963895944251435,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,3.5-4,validation,kardus packing 55 cm x 35 cm x 30 cm bflute
SYN-5000-02230,Plastik Polymailer Hitam 25 cm x 35 cm,Kemasan Pengiriman,12000,3.0,polymailer,Kemasan Pengiriman,plastik,lainnya,hitam,lainnya,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,38,8,2.5-3,train,plastik polymailer hitam 25 cm x 35 cm
SYN-5000-02231,Lakban Hiro Bening 48 mm x 120 yard,Perekat,11500,4.0,lakban,Perekat,lakban,hiro,bening,lainnya,lainnya,9.350189267092581,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,0,1,35,8,3.5-4,validation,lakban hiro bening 48 mm x 120 yard
SYN-5000-02232,Kantong Plastik Laundry PP 35 cm x 55 cm,Perlengkapan Rumah,7300,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,8.895766604056085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 35 cm x 55 cm
SYN-5000-02233,Plastik HD 30 cm x 40 cm,Peralatan Industri,2400,3.5,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,7.783640596221253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,test,plastik hd 30 cm x 40 cm
SYN-5000-02234,Kardus Packing 26 cm x 20 cm x 21 cm Kraft,Kardus Kemasan,4400,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,kraft,lainnya,8.38958706681109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,20.0,21.0,9.298442820197728,0.0,0.0,0.0,0.0,0,0,0,1,0,2,42,11,2.5-3,train,kardus packing 26 cm x 20 cm x 21 cm kraft
SYN-5000-02235,Plastik Polymailer Hitam 40 cm x 55 cm,Kemasan Pengiriman,15500,3.0,polymailer,Kemasan Pengiriman,plastik,lainnya,hitam,lainnya,lainnya,9.648659816955295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,38,8,2.5-3,train,plastik polymailer hitam 40 cm x 55 cm
SYN-5000-02236,PE Foam 125 cm x 250 meter x 4 mm,Material Busa,430500,3.5,pe_foam,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,12.972704925727596,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,0,2,33,10,3.5-4,test,pe foam 125 cm x 250 meter x 4 mm
SYN-5000-02237,PE Foam 125 cm x 250 meter x 4 mm,Material Busa,439500,4.0,pe_foam,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,12.993395271417636,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,0,2,33,10,3.5-4,train,pe foam 125 cm x 250 meter x 4 mm
SYN-5000-02238,Lakban SmilePack Merah 48 mm x 100 yard,Perekat,11000,3.5,lakban,Perekat,lakban,smilepack,merah,lainnya,lainnya,9.305741456739435,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,0,1,39,8,3.5-4,train,lakban smilepack merah 48 mm x 100 yard
SYN-5000-02239,PE Foam 125 cm x 250 meter x 2 mm,Material Busa,289500,3.0,pe_foam,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,12.575914030220655,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,0,2,33,10,2.5-3,train,pe foam 125 cm x 250 meter x 2 mm
SYN-5000-02240,Kantong Plastik Sampah 50 cm x 75 cm,Perlengkapan Rumah,14000,3.0,trash_bag,Perlengkapan Rumah,plastik,lainnya,lainnya,lainnya,lainnya,9.546884034617925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,36,8,2.5-3,test,kantong plastik sampah 50 cm x 75 cm
SYN-5000-02241,Bubble Wrap Upack Bening 3.2kg 125 cm x 50 meter,Pelindung Kemasan,102500,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,11.537627833610571,0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,train,bubble wrap upack bening 3.2kg 125 cm x 50 meter
SYN-5000-02242,Bubble Wrap GMP Hitam 2.2kg 60 cm x 25 meter,Pelindung Kemasan,67000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.112462823634855,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,0,0,0,0,0,1,44,10,3.5-4,train,bubble wrap gmp hitam 2.2kg 60 cm x 25 meter
SYN-5000-02243,Karung Bagor Lembaran 100 cm x 20 meter,Perlengkapan Pengemasan,32500,3.5,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.389026137075234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0,0,0,0,0,1,39,8,3.5-4,validation,karung bagor lembaran 100 cm x 20 meter
SYN-5000-02244,Karung Bagor Lembaran 120 cm x 10 meter,Perlengkapan Pengemasan,27000,2.0,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.203629181337648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0,0,0,0,0,1,39,8,1-2,train,karung bagor lembaran 120 cm x 10 meter
SYN-5000-02245,Double Tape Foam Joyko 36 mm x 3 meter,Perekat,23000,3.5,double_tape,Perekat,pe foam,joyko,lainnya,foam,lainnya,10.043292972227004,0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,38,9,3.5-4,train,double tape foam joyko 36 mm x 3 meter
SYN-5000-02246,Kardus Packing 26 cm x 20 cm x 21 cm BFlute,Kardus Kemasan,3100,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,8.03947991910045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,20.0,21.0,9.298442820197728,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,2.5-3,test,kardus packing 26 cm x 20 cm x 21 cm bflute
SYN-5000-02247,Bubble Wrap Upack Bening 2.7kg 60 cm x 50 meter,Pelindung Kemasan,79500,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,11.283524879179666,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0,0,0,0,0,1,47,10,3.5-4,train,bubble wrap upack bening 2.7kg 60 cm x 50 meter
SYN-5000-02248,Kardus Singleface 160 cm x 25kg,Kardus Kemasan,121500,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.707677772181546,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,3.5-4,test,kardus singleface 160 cm x 25kg
SYN-5000-02249,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,7300,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,8.895766604056085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-5000-02250,Plastik Polymailer Silver 35 cm x 50 cm,Kemasan Pengiriman,12000,3.0,polymailer,Kemasan Pengiriman,plastik,lainnya,silver,lainnya,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,39,8,2.5-3,train,plastik polymailer silver 35 cm x 50 cm
SYN-5000-02251,Plastik Polymailer Hitam 40 cm x 55 cm,Kemasan Pengiriman,13500,3.5,polymailer,Kemasan Pengiriman,plastik,lainnya,hitam,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,38,8,3.5-4,test,plastik polymailer hitam 40 cm x 55 cm
SYN-5000-02252,Bubble Wrap Sanpack Bening 2.7kg 125 cm x 50 meter,Pelindung Kemasan,84500,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,bening,lainnya,lainnya,11.344518647594766,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,50,10,3.5-4,train,bubble wrap sanpack bening 2.7kg 125 cm x 50 meter
SYN-5000-02253,Plastik PE 80 cm x 120 cm,Peralatan Industri,27000,3.5,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,10.203629181337648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25,7,3.5-4,train,plastik pe 80 cm x 120 cm
SYN-5000-02254,Lakban Fresh Vegetables Biru Non Brand 48 mm x 90 yard,Perekat,10500,2.5,lakban,Perekat,lakban,non brand,biru,lainnya,lainnya,9.259225769705994,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,0,1,54,11,2.5-3,train,lakban fresh vegetables biru non brand 48 mm x 90 yard
SYN-5000-02255,Kardus Singleface 160 cm x 10kg,Kardus Kemasan,99500,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.507922973347437,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,2.5-3,validation,kardus singleface 160 cm x 10kg
