ID_Produk_Sintetis,Nama Produk,Kategori Produk,Harga Produk,Review,Family_Template,kategori_grouped,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,tebal_micron,jumlah_pcs,jumlah_lembar,jumlah_roll,jumlah_set,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,is_roll,jumlah_dimensi_x,panjang_nama,jumlah_token,Review_Bin_Saran,Split_Saran,Nama_Produk_Normalized
SYN-2000-00809,Kantong Plastik Sampah 80 cm x 100 cm,Perlengkapan Rumah,26000,2.5,trash_bag,Perlengkapan Rumah,plastik,lainnya,lainnya,lainnya,lainnya,10.165890277802454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,37,8,2.5-3,train,kantong plastik sampah 80 cm x 100 cm
SYN-2000-00810,Plastik HD 60 cm x 100 cm,Peralatan Industri,17500,3.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,9.770013301136158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25,7,2.5-3,train,plastik hd 60 cm x 100 cm
SYN-2000-00811,Plastik PE 20 cm x 35 cm,Peralatan Industri,4800,2.5,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,8.476579508530941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik pe 20 cm x 35 cm
SYN-2000-00812,Plastik PE 20 cm x 35 cm,Peralatan Industri,4600,3.5,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,8.434028950155469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,validation,plastik pe 20 cm x 35 cm
SYN-2000-00813,Sticker Thermal 60 mm x 40 mm 1000 lembar,Label,44500,4.0,label_thermal,Label,thermal,lainnya,lainnya,thermal,lembar,10.703266939811954,0,0.0,60.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,41,9,3.5-4,test,sticker thermal 60 mm x 40 mm 1000 lembar
SYN-2000-00814,Plastik PE 40 cm x 60 cm,Peralatan Industri,7100,3.0,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,8.867990898182093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,validation,plastik pe 40 cm x 60 cm
SYN-2000-00815,Wrapping Bening 30 cm x 270 meter,Kemasan Fleksibel,33500,3.5,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,10.419330568113901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,270.0,0.0,0.0,0.0,0.0,0.0,30.0,270.0,0.0,0.0,0,0,0,0,0,1,33,7,3.5-4,test,wrapping bening 30 cm x 270 meter
SYN-2000-00816,Double Tape Foam Joyko 36 mm x 3 meter,Perekat,24500,4.0,double_tape,Perekat,pe foam,joyko,lainnya,foam,lainnya,10.106469212026385,0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,38,9,3.5-4,train,double tape foam joyko 36 mm x 3 meter
SYN-2000-00817,Lakban SmilePack Putih 48 mm x 90 yard,Perekat,10000,2.5,lakban,Perekat,lakban,smilepack,putih,lainnya,lainnya,9.210440366976517,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,90.0,0,0,0,0,0,1,38,8,2.5-3,train,lakban smilepack putih 48 mm x 90 yard
SYN-2000-00818,Kantong Plastik Laundry PP 45 cm x 65 cm,Perlengkapan Rumah,12000,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 45 cm x 65 cm
SYN-2000-00819,Kantong Plastik Laundry PP 30 cm x 50 cm,Perlengkapan Rumah,8600,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.059633754551479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,train,kantong plastik laundry pp 30 cm x 50 cm
SYN-2000-00820,Kardus Packing 55 cm x 35 cm x 30 cm CFlute,Kardus Kemasan,3200,4.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,8.071218539969863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,35.0,30.0,10.963895944251435,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,3.5-4,validation,kardus packing 55 cm x 35 cm x 30 cm cflute
SYN-2000-00821,Bubble Wrap GMP Hitam 3.0kg 125 cm x 50 meter,Pelindung Kemasan,106000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.571203807011969,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,45,10,3.5-4,train,bubble wrap gmp hitam 3.0kg 125 cm x 50 meter
SYN-2000-00822,PE Foam 125 cm x 250 meter x 3 mm,Material Busa,361000,3.5,pe_foam,Material Busa,pe foam,lainnya,lainnya,foam,lainnya,12.796636007394284,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,0.0,0.0,0,0,1,0,0,2,33,10,3.5-4,validation,pe foam 125 cm x 250 meter x 3 mm
SYN-2000-00823,Tali Rafia Hitam 50kg,Pengikat,773000,2.5,tali_rafia,Pengikat,lainnya,lainnya,hitam,lainnya,lainnya,13.558035621229783,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,4,2.5-3,train,tali rafia hitam 50kg
SYN-2000-00824,Bubble Wrap SmilePack Bening 2.2kg 30 cm x 100 meter,Pelindung Kemasan,77500,3.0,bubble_wrap,Pelindung Kemasan,bubble wrap,smilepack,bening,lainnya,lainnya,11.258046118484,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,0,1,52,10,2.5-3,train,bubble wrap smilepack bening 2.2kg 30 cm x 100 meter
SYN-2000-00825,Kardus Packing 26 cm x 20 cm x 21 cm CFlute,Kardus Kemasan,2800,4.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,7.937731775260109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,20.0,21.0,9.298442820197728,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,3.5-4,validation,kardus packing 26 cm x 20 cm x 21 cm cflute
SYN-2000-00826,Karung Bagor Lembaran 120 cm x 20 meter,Perlengkapan Pengemasan,44500,3.5,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.703266939811954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,0.0,0.0,0,0,0,0,0,1,39,8,3.5-4,validation,karung bagor lembaran 120 cm x 20 meter
SYN-2000-00827,Kardus Packing 20 cm x 20 cm x 20 cm BFlute,Kardus Kemasan,4200,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,8.343077871169383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,8.987321812850125,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,2.5-3,train,kardus packing 20 cm x 20 cm x 20 cm bflute
SYN-2000-00828,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,5100,4.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,8.537191877922927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-2000-00829,Plastik Polymailer Biru 35 cm x 50 cm,Kemasan Pengiriman,12000,2.5,polymailer,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,37,8,2.5-3,test,plastik polymailer biru 35 cm x 50 cm
SYN-2000-00830,Karung Bagor Lembaran 110 cm x 10 meter,Perlengkapan Pengemasan,30000,3.0,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.308985993422082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,0,0,0,0,0,1,39,8,2.5-3,train,karung bagor lembaran 110 cm x 10 meter
SYN-2000-00831,Lakban Deli Biru 45 mm x 90 yard,Perekat,9300,4.0,lakban,Perekat,lakban,deli,biru,lainnya,lainnya,9.137877200242468,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,0,1,32,8,3.5-4,train,lakban deli biru 45 mm x 90 yard
SYN-2000-00832,Kantong Plastik Laundry PP 50 cm x 75 cm,Perlengkapan Rumah,11500,4.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.350189267092581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 50 cm x 75 cm
SYN-2000-00833,Kardus Packing 65 cm x 35 cm x 30 cm BFlute,Kardus Kemasan,5300,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,8.575650760987806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,35.0,30.0,11.130947364954519,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,2.5-3,train,kardus packing 65 cm x 35 cm x 30 cm bflute
SYN-2000-00834,Bubble Wrap GMP Hitam 2.2kg 30 cm x 25 meter,Pelindung Kemasan,60000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.002116507732017,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,0,1,44,10,3.5-4,train,bubble wrap gmp hitam 2.2kg 30 cm x 25 meter
SYN-2000-00835,Lakban Deli Coklat 45 mm x 120 yard,Perekat,14000,3.0,lakban,Perekat,lakban,deli,coklat,lainnya,lainnya,9.546884034617925,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,120.0,0,0,0,0,0,1,35,8,2.5-3,train,lakban deli coklat 45 mm x 120 yard
SYN-2000-00836,Wrapping Hitam 25 cm x 100 meter,Kemasan Fleksibel,14000,4.0,wrapping,Kemasan Fleksibel,wrapping,lainnya,hitam,lainnya,lainnya,9.546884034617925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0,0,0,0,0,1,32,7,3.5-4,train,wrapping hitam 25 cm x 100 meter
SYN-2000-00837,Lakban Yatta Merah 45 mm x 85 yard,Perekat,9200,4.0,lakban,Perekat,lakban,yatta,merah,lainnya,lainnya,9.127067452782361,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,85.0,0,0,0,0,0,1,34,8,3.5-4,train,lakban yatta merah 45 mm x 85 yard
SYN-2000-00838,Bubble Wrap GMP Bening 2.4kg 125 cm x 50 meter,Pelindung Kemasan,81500,4.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,11.308370569092329,0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,46,10,4.5-5,train,bubble wrap gmp bening 2.4kg 125 cm x 50 meter
SYN-2000-00839,Double Tape Foam Deli 12 mm x 3 meter,Perekat,16500,3.5,double_tape,Perekat,pe foam,deli,lainnya,foam,lainnya,9.711176264112805,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,37,9,3.5-4,train,double tape foam deli 12 mm x 3 meter
SYN-2000-00840,Plastik HD 35 cm x 55 cm,Peralatan Industri,5700,3.5,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,8.648396877031582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,train,plastik hd 35 cm x 55 cm
SYN-2000-00841,Lakban Deli Merah 45 mm x 90 yard,Perekat,10000,3.5,lakban,Perekat,lakban,deli,merah,lainnya,lainnya,9.210440366976517,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0,0,0,0,0,1,33,8,3.5-4,validation,lakban deli merah 45 mm x 90 yard
SYN-2000-00842,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,6600,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,8.79497643168877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-2000-00843,Lakban Sanpack Biru 48 mm x 100 yard,Perekat,9900,4.0,lakban,Perekat,lakban,sanpack,biru,lainnya,lainnya,9.200391041122515,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,0,1,36,8,3.5-4,train,lakban sanpack biru 48 mm x 100 yard
SYN-2000-00844,Lakban Non Brand Merah 48 mm x 50 yard,Perekat,4800,3.0,lakban,Perekat,lakban,non brand,merah,lainnya,lainnya,8.476579508530941,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,38,9,2.5-3,test,lakban non brand merah 48 mm x 50 yard
SYN-2000-00845,Kardus Packing 55 cm x 35 cm x 30 cm Kraft,Kardus Kemasan,3300,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,kraft,lainnya,8.101980731853192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,35.0,30.0,10.963895944251435,0.0,0.0,0.0,0.0,0,0,0,1,0,2,42,11,2.5-3,train,kardus packing 55 cm x 35 cm x 30 cm kraft
SYN-2000-00846,Tali Rafia Kuning 50kg,Pengikat,758500,3.5,tali_rafia,Pengikat,lainnya,lainnya,kuning,lainnya,lainnya,13.539099396161417,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,4,3.5-4,train,tali rafia kuning 50kg
SYN-2000-00847,Kardus Singleface 125 cm x 20kg,Kardus Kemasan,97000,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.48247656671073,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,2.5-3,validation,kardus singleface 125 cm x 20kg
SYN-2000-00848,Plastik Polymailer Putih 35 cm x 50 cm,Kemasan Pengiriman,12000,4.0,polymailer,Kemasan Pengiriman,plastik,lainnya,putih,lainnya,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,38,8,3.5-4,train,plastik polymailer putih 35 cm x 50 cm
SYN-2000-00849,Wrapping Bening 30 cm x 100 meter,Kemasan Fleksibel,20000,3.5,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,9.90353755128617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,0,1,33,7,3.5-4,train,wrapping bening 30 cm x 100 meter
SYN-2000-00850,Kardus Packing 34 cm x 19 cm x 9 cm BFlute,Kardus Kemasan,2700,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,7.901377353792616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,19.0,9.0,8.668196064952765,0.0,0.0,0.0,0.0,1,0,0,0,0,2,42,11,2.5-3,train,kardus packing 34 cm x 19 cm x 9 cm bflute
SYN-2000-00851,Double Tape Foam Yatta 24 mm x 3 meter,Perekat,19500,3.5,double_tape,Perekat,pe foam,yatta,lainnya,foam,lainnya,9.87822102528824,0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,38,9,3.5-4,validation,double tape foam yatta 24 mm x 3 meter
SYN-2000-00852,Kardus Packing 62 cm x 28 cm x 27 cm CFlute,Kardus Kemasan,2600,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,7.8636512654486515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,28.0,27.0,10.755197095695797,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,3.5-4,train,kardus packing 62 cm x 28 cm x 27 cm cflute
SYN-2000-00853,Plastik HD 30 cm x 40 cm,Peralatan Industri,1400,4.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,7.244941546337007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,train,plastik hd 30 cm x 40 cm
SYN-2000-00854,Kantong Plastik Laundry PP 60 cm x 90 cm,Perlengkapan Rumah,25000,4.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,10.12667110305036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 60 cm x 90 cm
SYN-2000-00855,Lakban Sanpack Merah 48 mm x 50 yard,Perekat,6300,3.5,lakban,Perekat,lakban,sanpack,merah,lainnya,lainnya,8.748463629942055,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,36,8,3.5-4,train,lakban sanpack merah 48 mm x 50 yard
SYN-2000-00856,Plastik HD 80 cm x 120 cm,Peralatan Industri,26500,3.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,10.184937747111391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25,7,2.5-3,train,plastik hd 80 cm x 120 cm
SYN-2000-00857,Lakban SmilePack Merah 48 mm x 50 yard,Perekat,4900,3.5,lakban,Perekat,lakban,smilepack,merah,lainnya,lainnya,8.497194544909547,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,38,8,3.5-4,test,lakban smilepack merah 48 mm x 50 yard
SYN-2000-00858,Bubble Wrap Global Hitam 2.7kg 30 cm x 25 meter,Pelindung Kemasan,70000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,global,hitam,lainnya,lainnya,11.156264806643742,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,0,1,47,10,3.5-4,train,bubble wrap global hitam 2.7kg 30 cm x 25 meter
SYN-2000-00859,Dispenser Lakban Joyko,Alat Pengemasan,19500,3.5,tools,Alat Pengemasan,lakban,joyko,lainnya,lainnya,lainnya,9.87822102528824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,3,3.5-4,test,dispenser lakban joyko
SYN-2000-00860,Lakban Joyko Coklat 48 mm x 50 yard,Perekat,5000,3.5,lakban,Perekat,lakban,joyko,coklat,lainnya,lainnya,8.517393171418904,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,35,8,3.5-4,train,lakban joyko coklat 48 mm x 50 yard
SYN-2000-00861,Lakban Sanpack Biru 48 mm x 100 yard,Perekat,9000,3.5,lakban,Perekat,lakban,sanpack,biru,lainnya,lainnya,9.105090961257085,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,0,1,36,8,3.5-4,train,lakban sanpack biru 48 mm x 100 yard
SYN-2000-00862,Sticker Thermal 60 mm x 40 mm 1000 lembar,Label,46500,4.0,label_thermal,Label,thermal,lainnya,lainnya,thermal,lembar,10.747229096720554,0,0.0,60.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,41,9,3.5-4,validation,sticker thermal 60 mm x 40 mm 1000 lembar
SYN-2000-00863,Thermal Unboxing 100 mm x 150 mm x 500 lembar,Label,31500,3.5,label_thermal,Label,thermal,lainnya,lainnya,thermal,lembar,10.357774570341576,0,0.0,100.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,45,10,3.5-4,validation,thermal unboxing 100 mm x 150 mm x 500 lembar
SYN-2000-00864,Karung Plastik Jumbo 90 cm x 120 cm,Perlengkapan Pengemasan,41000,3.0,karung,Perlengkapan Pengemasan,plastik,lainnya,lainnya,lainnya,lainnya,10.62135173563291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,35,8,2.5-3,train,karung plastik jumbo 90 cm x 120 cm
SYN-2000-00865,Bubble Wrap Global Bening 3.0kg 30 cm x 25 meter,Pelindung Kemasan,77000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,global,bening,lainnya,lainnya,11.251573687764477,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,train,bubble wrap global bening 3.0kg 30 cm x 25 meter
SYN-2000-00866,Bubble Wrap Upack Bening 2.7kg 125 cm x 25 meter,Pelindung Kemasan,95500,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,11.466891997618188,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,validation,bubble wrap upack bening 2.7kg 125 cm x 25 meter
SYN-2000-00867,Lakban Fragile Putih Deli 45 mm x 65 yard,Perekat,7600,3.5,lakban,Perekat,lakban,deli,putih,lainnya,lainnya,8.936035096566041,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,0,1,41,9,3.5-4,train,lakban fragile putih deli 45 mm x 65 yard
SYN-2000-00868,Wrapping Bening 25 cm x 100 meter,Kemasan Fleksibel,21000,3.0,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,9.952325334619427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0,0,0,0,0,1,33,7,2.5-3,train,wrapping bening 25 cm x 100 meter
SYN-2000-00869,Wrapping Bening 30 cm x 300 meter,Kemasan Fleksibel,41000,3.5,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,10.62135173563291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0.0,0.0,0.0,30.0,300.0,0.0,0.0,0,0,0,0,0,1,33,7,3.5-4,train,wrapping bening 30 cm x 300 meter
SYN-2000-00870,Bubble Wrap Upack Bening 2.7kg 125 cm x 25 meter,Pelindung Kemasan,85000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,bening,lainnya,lainnya,11.350418300109132,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,0,1,48,10,3.5-4,train,bubble wrap upack bening 2.7kg 125 cm x 25 meter
SYN-2000-00871,Kardus Singleface 125 cm x 25kg,Kardus Kemasan,125500,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.74006900564972,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,2.5-3,train,kardus singleface 125 cm x 25kg
